This file contains all the Betti vectors (with rational coefficients) that occur, where the Betti numbers are listed from 0th to 9th. The last integer is the number of complexes realising this Betti vector. The complexes containing torsion are included (!) in this count, but they are also listed separately together with the torsion that occurs.





Betti vectors of regular 3-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 5-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 7-tournaments:

1 0 3 0 0 0 0 0 0 0 10748
1 0 3 0 1 0 0 0 0 0 11
1 0 3 1 0 0 0 0 0 0 17936
1 0 3 2 0 0 0 0 0 0 18433
1 0 3 2 1 0 0 0 0 0 4
1 0 3 3 0 0 0 0 0 0 15009
1 0 3 3 1 0 0 0 0 0 4
1 0 3 4 0 0 0 0 0 0 9991
1 0 3 4 1 0 0 0 0 0 10
1 0 3 5 0 0 0 0 0 0 5861
1 0 3 5 1 0 0 0 0 0 4
1 0 3 6 0 0 0 0 0 0 2799
1 0 3 7 0 0 0 0 0 0 1128
1 0 3 8 0 0 0 0 0 0 373
1 0 3 9 0 0 0 0 0 0 120
1 0 3 10 0 0 0 0 0 0 27
1 0 3 11 0 0 0 0 0 0 8
1 0 3 12 0 0 0 0 0 0 5
1 0 3 13 0 0 0 0 0 0 1
1 0 3 15 0 0 0 0 0 0 1
1 0 4 0 0 0 0 0 0 0 4916
1 0 4 0 1 0 0 0 0 0 14
1 0 4 0 2 0 0 0 0 0 1
1 0 4 1 0 0 0 0 0 0 7566
1 0 4 1 1 0 0 0 0 0 2
1 0 4 2 0 0 0 0 0 0 7206
1 0 4 3 0 0 0 0 0 0 5656
1 0 4 3 1 0 0 0 0 0 2
1 0 4 3 2 0 0 0 0 0 1
1 0 4 4 0 0 0 0 0 0 3240
1 0 4 4 1 0 0 0 0 0 4
1 0 4 5 0 0 0 0 0 0 1896
1 0 4 5 1 0 0 0 0 0 10
1 0 4 6 0 0 0 0 0 0 786
1 0 4 6 1 0 0 0 0 0 8
1 0 4 6 2 0 0 0 0 0 1
1 0 4 7 0 0 0 0 0 0 296
1 0 4 7 1 0 0 0 0 0 2
1 0 4 7 2 0 0 0 0 0 2
1 0 4 8 0 0 0 0 0 0 101
1 0 4 9 0 0 0 0 0 0 17
1 0 4 10 0 0 0 0 0 0 7
1 0 4 11 0 0 0 0 0 0 1
1 0 5 0 0 0 0 0 0 0 1574
1 0 5 0 1 0 0 0 0 0 6
1 0 5 1 0 0 0 0 0 0 2667
1 0 5 1 1 0 0 0 0 0 2
1 0 5 2 0 0 0 0 0 0 2598
1 0 5 3 0 0 0 0 0 0 1836
1 0 5 4 0 0 0 0 0 0 986
1 0 5 4 1 0 0 0 0 0 4
1 0 5 5 0 0 0 0 0 0 552
1 0 5 5 1 0 0 0 0 0 4
1 0 5 6 0 0 0 0 0 0 232
1 0 5 6 1 0 0 0 0 0 8
1 0 5 7 0 0 0 0 0 0 78
1 0 5 7 1 0 0 0 0 0 2
1 0 5 8 0 0 0 0 0 0 36
1 0 5 9 0 0 0 0 0 0 4
1 0 5 9 1 0 0 0 0 0 2
1 0 5 10 0 0 0 0 0 0 2
1 0 6 0 0 0 0 0 0 0 410
1 0 6 0 1 0 0 0 0 0 1
1 0 6 1 0 0 0 0 0 0 715
1 0 6 2 0 0 0 0 0 0 772
1 0 6 3 0 0 0 0 0 0 494
1 0 6 4 0 0 0 0 0 0 305
1 0 6 5 0 0 0 0 0 0 158
1 0 6 6 0 0 0 0 0 0 79
1 0 6 7 0 0 0 0 0 0 34
1 0 6 8 0 0 0 0 0 0 7
1 0 6 9 0 0 0 0 0 0 3
1 0 6 12 0 0 0 0 0 0 1
1 0 7 0 0 0 0 0 0 0 84
1 0 7 1 0 0 0 0 0 0 204
1 0 7 2 0 0 0 0 0 0 130
1 0 7 3 0 0 0 0 0 0 106
1 0 7 4 0 0 0 0 0 0 58
1 0 7 5 0 0 0 0 0 0 43
1 0 7 6 0 0 0 0 0 0 14
1 0 7 7 0 0 0 0 0 0 7
1 0 7 10 0 0 0 0 0 0 1
1 0 8 0 0 0 0 0 0 0 18
1 0 8 0 1 0 0 0 0 0 5
1 0 8 1 0 0 0 0 0 0 44
1 0 8 2 0 0 0 0 0 0 35
1 0 8 3 0 0 0 0 0 0 21
1 0 8 4 0 0 0 0 0 0 12
1 0 8 5 0 0 0 0 0 0 12
1 0 8 6 0 0 0 0 0 0 4
1 0 9 0 0 0 0 0 0 0 6
1 0 9 1 0 0 0 0 0 0 3
1 0 9 2 0 0 0 0 0 0 7
1 0 9 3 0 0 0 0 0 0 9
1 0 9 5 0 0 0 0 0 0 1
1 0 9 6 0 0 0 0 0 0 1
1 0 9 7 0 0 0 0 0 0 1
1 0 10 0 0 0 0 0 0 0 2
1 0 10 3 0 0 0 0 0 0 1
1 0 10 4 0 0 0 0 0 0 1
1 0 11 0 1 0 0 0 0 0 1
